Customer ID,avg_days_between,has_multiple_purchases,Recency,Frequency,Monetary,returns,churn
14822.0,79.0,0,79,1,157.70000000000002,0,1
14824.0,1.9304347826086956,1,7,5,2455.55,4,0
14825.0,1.3587786259541985,1,24,10,1840.45,4,0
14826.0,12.555555555555555,1,175,2,385.2,0,1
14827.0,259.0,0,259,1,0.0,0,1
14828.0,4.04054054054054,1,23,9,6981.26,1,0
14829.0,30.0,0,30,1,345.9,0,0
14831.0,274.0,0,274,3,1676.57,8,1
14832.0,224.0,0,224,1,322.69,2,1
14833.0,92.0,0,92,1,94.8,0,1
14834.0,1.0,0,1,1,485.86,0,1
14835.0,88.0,1,122,2,297.0,1,1
14837.0,2.4,1,36,5,1810.82,2,1
14838.0,4.4714285714285715,1,17,2,773.6700000000001,0,1
14839.0,3.904109589041096,1,12,3,915.28,0,1
14840.0,133.0,0,133,1,299.86,2,1
14841.0,2.1327433628318584,1,87,6,2640.09,0,0
14843.0,30.0,0,30,1,211.79999999999998,0,1
14844.0,1.1986301369863013,1,24,6,3512.62,2,1
14845.0,193.0,0,193,1,150.0,0,1
14846.0,21.0,0,21,1,437.4,1,1
14847.0,3.25,1,1,2,1039.55,0,0
14849.0,25.0,0,25,16,7045.58,8,0
14850.0,11.0,0,11,6,1468.26,2,0
14851.0,224.0,0,224,1,318.06,0,1
14852.0,1.3072289156626506,1,18,12,3310.4900000000002,3,1
14853.0,8.666666666666666,1,17,3,901.0699999999999,1,1
14854.0,2.4342105263157894,1,95,3,1255.58,3,0
14855.0,68.0,0,68,5,5874.65,0,1
14857.0,1.256578947368421,1,36,5,2478.731,4,1
14858.0,99.0,0,99,1,180.75,0,1
14859.0,148.0,0,148,1,351.9,0,1
14861.0,4.818181818181818,1,5,7,1084.78,9,0
14865.0,332.0,0,332,1,31.200000000000003,0,0
14866.0,1.6875,1,7,6,5759.84,0,0
14867.0,2.4390243902439024,1,124,12,1883.3799999999999,2,0
14868.0,14.0,0,14,2,606.25,0,0
14869.0,1.6644295302013423,1,68,3,1578.64,1,0
14870.0,5.294117647058823,1,7,5,1511.7,3,0
14871.0,2.3823529411764706,1,87,5,736.59,0,1
14872.0,3.5476190476190474,1,77,3,816.6,1,1
14873.0,227.0,0,227,1,334.45,0,1
14874.0,129.0,0,129,1,116.18,0,1
14875.0,35.0,0,35,1,1397.08,1,1
14876.0,3.3333333333333335,1,115,2,256.7,0,1
14877.0,3.4461538461538463,1,12,2,437.0,0,1
14878.0,1.175,1,9,14,2111.29,4,0
14879.0,278.0,0,278,1,185.06,0,1
14882.0,3.4,1,109,8,1139.7,2,0
14884.0,263.0,0,263,1,120.6,0,1
14885.0,2.533333333333333,1,21,2,832.8,1,1
14890.0,212.0,0,212,2,691.6,0,1
14891.0,10.0,0,10,2,552.35,0,1
14892.0,284.0,0,284,1,202.35000000000002,0,1
14893.0,211.0,0,211,1,571.76,4,1
14894.0,13.363636363636363,1,37,2,837.0600000000001,3,1
14895.0,65.0,0,65,15,12319.89,11,0
14896.0,1.028436018957346,1,107,6,1366.43,8,0
14897.0,4.408450704225352,1,3,4,1774.16,0,0
14898.0,1.680722891566265,1,47,7,1664.44,5,0
14900.0,116.0,0,116,1,13.919999999999998,0,1
14901.0,2.3947368421052633,1,0,3,505.96000000000004,0,0
14902.0,147.0,0,147,1,398.40000000000003,2,0
14904.0,2.0,0,2,2,615.2,0,1
14905.0,5.428571428571429,1,25,5,1203.74,2,0
14906.0,39.0,0,39,1,68.44,2,1
14907.0,3.0476190476190474,1,1,6,1228.55,3,0
14908.0,57.0,0,57,1,104.10000000000001,0,1
14909.0,2.848101265822785,1,31,3,1404.68,2,1
14911.0,1.0,0,1,169,131826.54,125,0
14912.0,5.055555555555555,1,184,2,496.99999999999994,2,0
14913.0,14.0,0,14,3,2486.6,0,0
14915.0,4.746268656716418,1,10,7,1227.2,1,0
14916.0,3.3035714285714284,1,25,4,1773.97,4,1
14917.0,190.0,0,190,2,1123.75,0,1
14918.0,2.1857142857142855,1,50,6,3316.37,0,0
14919.0,133.0,0,133,1,359.35,0,1
14920.0,159.0,0,159,1,629.4,0,1
14922.0,101.0,0,101,1,540.29,0,0
14924.0,1.45,1,204,2,620.96,0,1
14926.0,192.0,0,192,1,220.2,1,0
14928.0,221.0,0,221,1,223.91000000000003,3,1
14929.0,15.0,0,15,1,612.8100000000001,0,1
14930.0,64.0,0,64,3,2873.77,6,1
14933.0,37.0,0,37,4,1770.0,1,1
14934.0,35.0,0,35,2,980.33,0,0
14935.0,213.0,0,213,1,1065.12,0,1
14936.0,1.188034188034188,1,38,3,2929.89,1,0
14938.0,156.0,0,156,2,2322.43,5,1
14940.0,10.161290322580646,1,11,2,531.49,0,1
14941.0,172.0,0,172,1,182.1,0,1
14942.0,11.333333333333334,1,186,3,440.78,1,0
14943.0,257.0,0,257,1,107.62,0,1
14944.0,1.9137931034482758,1,31,6,3376.82,5,0
14945.0,7.0,0,7,1,179.4,0,1
14947.0,3.1333333333333333,1,123,3,588.52,0,0
14949.0,9.615384615384615,1,63,4,515.0,3,1
14952.0,2.0193548387096776,1,11,19,8810.56,8,0
14953.0,12.0,0,12,3,723.95,1,1
14954.0,297.0,0,297,1,167.27,0,1
14955.0,326.0,0,326,1,163.77,0,1
14956.0,15.0,0,15,1,1325.0,0,1
14957.0,238.0,0,238,1,274.8,0,1
14958.0,4.827586206896552,1,189,3,458.26,0,1
14961.0,22.0,0,22,10,8151.57,5,0
14962.0,5.5,1,133,3,240.21000000000004,0,1
14963.0,3.0,0,3,5,1165.68,2,0
14966.0,317.0,0,317,2,335.12,0,0
14967.0,13.318181818181818,1,35,5,1518.81,1,1
14968.0,52.0,0,52,1,357.4,0,1
14969.0,297.0,0,297,1,906.23,0,1
14970.0,3.217948717948718,1,3,8,3327.29,14,1
14975.0,15.0,0,15,1,192.45,0,1
14977.0,319.0,0,319,1,31.929999999999996,0,1
14978.0,2.0921052631578947,1,24,5,1210.72,2,1
14979.0,329.0,0,329,1,439.46,0,1
14980.0,331.0,0,331,1,150.68,0,1
14981.0,17.0,0,17,1,270.8,0,0
14982.0,166.0,0,166,1,237.78,0,1
14983.0,283.0,0,283,1,183.20000000000002,0,1
14984.0,12.083333333333334,1,145,3,509.5,0,0
14986.0,278.0,0,278,1,323.38,0,0
14987.0,2.8333333333333335,1,312,4,566.6999999999999,1,0
14988.0,1.5769230769230769,1,31,3,894.54,0,0
14989.0,255.0,0,255,1,342.4,0,1
14990.0,2.8095238095238093,1,206,2,305.42,0,1
14991.0,24.0,0,24,1,314.67,0,1
14992.0,36.0,0,36,1,210.5,0,1
14993.0,157.0,0,157,1,36.13,0,1
14994.0,35.0,0,35,3,573.16,10,0
14996.0,75.0,0,75,2,442.28999999999996,0,1
14997.0,249.0,0,249,1,230.4,0,1
14998.0,3.4705882352941178,1,22,2,340.86,0,1
14999.0,186.0,0,186,1,129.48000000000002,0,1
15002.0,101.0,0,101,5,2543.87,0,0
15003.0,67.0,0,67,6,1060.7,1,1
15005.0,14.0,0,14,24,6365.51,47,0
15006.0,47.0,0,47,1,323.05,0,1
15008.0,14.272727272727273,1,74,2,360.0,0,1
15011.0,10.0,0,10,1,223.0,0,0
15012.0,170.0,0,170,1,246.52,0,0
15013.0,81.0,0,81,10,1641.3,0,1
15015.0,95.0,0,95,13,2365.02,12,1
15016.0,1.8333333333333333,1,16,2,324.24,0,0
15021.0,92.0,0,92,1,246.07,0,0
15022.0,271.0,0,271,1,281.05,0,1
15023.0,36.0,0,36,8,4266.37,4,0
15024.0,18.0,0,18,2,762.55,0,0
15025.0,162.0,0,162,1,636.08,0,1
15026.0,42.0,0,42,1,383.66,0,0
15027.0,1.372093023255814,1,157,4,1156.16,0,0
15029.0,213.0,0,213,1,365.1,1,1
15030.0,10.173913043478262,1,2,5,1353.3300000000002,2,0
15031.0,133.0,0,133,7,1972.94,38,0
15032.0,7.261904761904762,1,16,5,6050.95,0,0
15034.0,12.0,0,12,4,2473.99,0,0
15038.0,19.0,0,19,1,17.700000000000003,0,0
15039.0,4.0,0,4,40,15669.29,10,0
15040.0,135.0,0,135,1,7.49,0,1
15041.0,38.0,0,38,1,113.67,0,1
15042.0,189.0,0,189,1,179.52,0,1
15043.0,1.3958333333333333,1,57,5,2336.7999999999997,0,1
15044.0,22.0,0,22,15,6657.89,9,0
15046.0,1.3316582914572865,1,19,10,2598.62,3,1
15050.0,15.0,0,15,2,2411.7,0,1
15051.0,2.4628099173553717,1,32,5,2120.77,1,0
15055.0,2.9404761904761907,1,68,3,560.07,0,1
15056.0,114.0,0,114,1,133.45,0,1
15057.0,6.590909090909091,1,37,3,1766.46,1,1
15058.0,3.8541666666666665,1,61,3,772.9,1,0
15059.0,1.009493670886076,1,5,9,1979.82,5,0
15061.0,9.0,0,9,69,62074.729999999996,4,0
15062.0,1.8217821782178218,1,17,4,1597.76,0,1
15064.0,3.8125,1,4,4,1254.41,0,1
15065.0,4.0,0,4,1,168.73,0,1
15067.0,2.031578947368421,1,7,2,2133.12,1,1
15068.0,1.75,1,12,2,623.49,0,1
15070.0,4.290322580645161,1,185,2,630.85,0,0
15071.0,164.0,0,164,1,166.24,0,0
15072.0,73.0,0,73,1,187.51999999999998,0,1
15073.0,3.034090909090909,1,7,4,1440.43,0,0
15074.0,1.2666666666666666,1,23,2,817.46,0,1
15076.0,86.0,0,86,2,566.89,2,1
15077.0,7.580645161290323,1,88,2,2428.08,2,1
15078.0,0.0,0,0,21,7543.62,6,0
15079.0,2.795698924731183,1,64,7,2729.79,8,0
15080.0,2.466666666666667,1,21,2,546.25,0,1
15081.0,1.873015873015873,1,9,6,1267.52,0,0
15082.0,262.0,0,262,1,93.35000000000001,0,1
15084.0,239.0,0,239,1,349.4,0,0
15085.0,323.0,0,323,1,347.54,0,1
15086.0,6.0,1,158,2,218.53,0,1
15091.0,268.0,0,268,2,565.9,2,1
15092.0,56.0,0,56,1,318.65,1,1
15093.0,1.606060606060606,1,3,15,8439.81,7,0
15094.0,45.25,1,57,2,83.0,0,1
15095.0,3.486842105263158,1,14,6,1771.04,0,1
15097.0,177.0,0,177,2,660.27,2,1
15100.0,295.0,0,295,1,217.2,2,0
15101.0,1.489795918367347,1,109,4,1160.41,5,1
15102.0,124.0,0,124,2,554.67,0,1
15105.0,4.0,1,24,2,795.98,0,1
15107.0,36.0,0,36,2,381.55,2,0
15109.0,8.210526315789474,1,173,2,498.15000000000003,0,1
15110.0,79.0,0,79,1,301.65000000000003,0,0
15111.0,3.36,1,18,2,874.89,0,0
15112.0,205.0,0,205,1,209.4,0,1
15114.0,15.0,0,15,1,416.68,0,0
15115.0,326.0,0,326,1,191.74,1,1
15117.0,3.6470588235294117,1,42,3,934.19,0,1
15122.0,1.3448275862068966,1,16,8,2863.69,3,1
15123.0,2.789473684210526,1,15,3,2456.86,0,1
15124.0,11.666666666666666,1,70,2,266.63,0,1
15125.0,1.2142857142857142,1,73,9,5496.39,8,1
15126.0,6.25,1,130,2,449.49,0,1
15127.0,113.0,0,113,1,304.97,0,1
15128.0,24.0,0,24,1,312.68,0,1
15129.0,1.6576576576576576,1,17,11,3076.43,0,0
15133.0,114.0,0,114,1,518.78,0,0
15134.0,16.0,0,16,1,83.7,0,0
15135.0,150.0,0,150,1,166.63,0,1
15137.0,4.818181818181818,1,114,2,823.4,6,1
15140.0,36.0,0,36,1,889.44,0,1
15141.0,2.037974683544304,1,51,7,1388.47,3,1
15142.0,4.0,0,4,5,2121.18,1,1
15143.0,26.0,0,26,1,304.18,0,1
15144.0,3.0,1,21,9,4490.87,3,0
15149.0,1.6222222222222222,1,170,4,1033.81,0,1
15150.0,50.0,0,50,3,3686.61,0,1
15151.0,1.5357142857142858,1,17,2,2085.61,0,1
15152.0,295.0,0,295,1,518.14,1,1
15154.0,72.0,0,72,2,1091.99,0,1
15157.0,6.115384615384615,1,163,2,718.04,0,1
15159.0,2.0,0,2,3,2797.76,0,0
15160.0,15.0,0,15,1,101.31,0,0
15162.0,325.0,0,325,1,312.9,4,1
15164.0,1.1797235023041475,1,26,5,982.52,0,0
15166.0,61.0,0,61,1,167.16,0,1
15167.0,1.0,0,1,4,1496.67,0,1
15169.0,320.0,0,320,1,356.17,0,0
15170.0,0.0,0,0,1,81.15,0,1
15173.0,2.5921052631578947,1,11,6,1340.83,2,0
15174.0,4.0,0,4,1,345.71,0,1
15176.0,261.0,0,261,1,988.04,1,1
15177.0,19.0,0,19,1,948.93,0,1
15179.0,1.5794871794871794,1,19,7,4641.26,6,0
15180.0,3.8,1,11,2,729.4300000000001,0,0
15181.0,103.33333333333333,1,14,2,510.72,1,0
15182.0,2.5121951219512195,1,43,6,2022.7520000000002,2,0
15183.0,141.0,0,141,3,639.93,1,1
15184.0,317.0,0,317,1,123.19,0,0
15186.0,6.9375,1,68,3,991.7900000000001,0,1
15188.0,319.0,0,319,1,310.43,0,1
15189.0,5.8125,1,9,3,618.38,0,0
15190.0,28.0,0,28,1,834.4399999999999,0,1
15191.0,6.617647058823529,1,57,3,588.05,0,1
15192.0,2.6666666666666665,1,169,2,622.07,0,0
15194.0,2.3230769230769233,1,24,10,3307.13,11,0
15196.0,6.976190476190476,1,26,2,316.25,0,1
15197.0,13.181818181818182,1,32,2,533.9,0,0
15198.0,14.0,1,2,3,377.71,1,1
15199.0,4.181818181818182,1,28,5,1542.4,0,0
15200.0,88.0,0,88,1,549.05,0,1
15201.0,5.7,1,33,2,606.4100000000001,3,1
15202.0,14.0,0,14,3,6001.49,5,1
15203.0,1.7039106145251397,1,16,8,2228.38,0,0
15207.0,5.6521739130434785,1,10,3,683.9200000000001,3,1
15208.0,17.0,0,17,1,100.4,0,1
15209.0,324.0,0,324,1,178.98000000000002,0,1
15210.0,169.0,0,169,1,301.92,0,0
15215.0,2.6774193548387095,1,40,3,1273.24,0,0
15216.0,212.0,0,212,1,389.49,0,1
15217.0,157.0,0,157,1,426.24,0,1
15218.0,1.0825242718446602,1,49,10,5075.26,9,0
15219.0,242.0,0,242,1,379.7,0,1
15221.0,10.0,1,0,3,1658.95,4,0
15222.0,1.856060606060606,1,66,10,2965.91,19,1
15223.0,9.538461538461538,1,203,3,662.2,0,1
15224.0,8.95,1,106,3,549.28,3,1
15227.0,3.6956521739130435,1,57,3,885.14,0,0
15228.0,22.0,0,22,2,2193.56,0,1
15229.0,180.0,0,180,1,160.5,0,1
15231.0,215.0,0,215,1,250.26,3,1
15240.0,2.5083333333333333,1,24,5,2127.0,13,0
15241.0,3.041095890410959,1,24,3,1293.72,0,1
15242.0,16.0,0,16,1,302.04,0,1
15243.0,29.0,0,29,1,610.6,0,1
15244.0,260.0,0,260,1,280.51,2,1
15245.0,2.4489795918367347,1,67,4,1558.54,0,0
15246.0,149.0,0,149,1,266.25,0,1
15247.0,5.9,1,71,2,620.06,1,1
15248.0,1.1523809523809523,1,5,3,1893.93,5,1
15249.0,1.271523178807947,1,24,5,2577.54,4,1
15250.0,234.0,0,234,1,60.0,0,1
15251.0,2.211864406779661,1,8,10,9839.55,6,1
15252.0,2.6027397260273974,1,15,3,1362.63,3,1
15253.0,1.2549019607843137,1,116,2,912.79,1,0
15254.0,140.0,0,140,2,787.99,1,1
15255.0,3.2,1,8,5,1946.46,4,0
15256.0,155.0,0,155,1,71.95,0,1
15257.0,8.0,0,8,1,368.75,0,1
15259.0,3.017857142857143,1,106,4,1182.3799999999999,0,1
15260.0,1.0429042904290429,1,4,18,6956.96,5,0
15261.0,11.0,0,11,2,1103.18,0,0
15262.0,82.0,0,82,1,127.07,0,0
15264.0,124.0,0,124,1,454.66,2,1
15265.0,1.209090909090909,1,198,2,1839.52,0,1
15266.0,10.576923076923077,1,19,3,540.0600000000001,1,0
15268.0,6.0,1,72,3,961.9000000000001,5,1
15270.0,3.2790697674418605,1,31,11,4553.07,17,0
15271.0,2.0,0,2,7,1681.04,3,0
15272.0,44.0,0,44,4,1363.54,0,1
15273.0,193.0,0,193,1,228.96,0,1
15276.0,28.0,0,28,1,401.5,0,0
15277.0,19.0,0,19,1,220.44,0,1
15278.0,3.6785714285714284,1,155,4,496.15999999999997,0,1
15279.0,2.9642857142857144,1,102,3,982.16,1,0
15280.0,1.8636363636363635,1,82,2,293.09999999999997,0,1
15281.0,11.0,0,11,2,4077.92,7,0
15282.0,164.0,0,164,1,348.59,0,1
15283.0,4.428571428571429,1,81,2,114.43,1,0
15284.0,94.0,0,94,1,24.75,0,1
15285.0,1.0,0,1,1,94.92,0,1
15287.0,30.2,1,29,2,183.24,0,0
15288.0,3.6166666666666667,1,40,3,1100.76,0,0
15289.0,4.2894736842105265,1,52,2,653.3100000000001,1,1
15290.0,3.084507042253521,1,26,6,2004.76,1,0
15291.0,2.3923076923076922,1,9,23,7921.110000000001,13,0
15293.0,259.0,0,259,1,247.5,0,1
15294.0,4.0,0,4,1,233.35,0,0
15295.0,248.0,0,248,1,217.23999999999998,0,1
15296.0,14.0,0,14,6,6669.97,6,1
15298.0,1.337962962962963,1,30,10,3926.05,9,0
15299.0,262.0,1,28,2,1343.52,2,0
15301.0,1.0,0,1,3,1276.97,0,0
15302.0,324.0,0,324,1,308.0,1,1
15303.0,3.189189189189189,1,159,2,650.16,2,1
15304.0,15.0,0,15,1,102.0,0,0
15305.0,149.0,0,149,1,93.6,0,1
15306.0,1.5145631067961165,1,94,6,2310.38,1,1
15309.0,2.339622641509434,1,204,4,797.96,7,1
15310.0,72.0,0,72,1,1634.64,0,1
15311.0,3.0,0,3,104,51014.8,146,0
15312.0,2.8686868686868685,1,32,6,1770.3400000000001,1,0
15314.0,7.0,0,7,2,492.47999999999996,0,0
15317.0,271.0,0,271,1,129.75,1,1
15321.0,1.1032863849765258,1,31,9,3961.42,9,1
15322.0,70.0,0,70,1,711.18,0,1
15323.0,3.5,1,156,3,434.6,8,1
15324.0,295.0,0,295,1,140.22000000000003,0,1
15325.0,1.9787234042553192,1,67,5,966.0600000000001,1,0
15326.0,1.292929292929293,1,203,4,1388.81,17,1
15328.0,1.0,0,1,1,107.24,0,1
15329.0,3.738095238095238,1,2,7,1677.78,13,0
15331.0,2.5348837209302326,1,93,3,767.91,2,1
15332.0,107.0,0,107,1,1706.23,0,0
15337.0,5.0,0,5,1,373.02,0,0
15338.0,271.0,0,271,1,283.43,0,1
15339.0,1.7956204379562044,1,15,5,1253.77,6,1
15340.0,155.0,0,155,1,105.5,0,1
15341.0,43.0,0,43,1,382.2,1,1
15346.0,19.0,0,19,2,343.7,1,1
15347.0,31.0,0,31,1,555.85,0,0
15351.0,16.0,0,16,2,1087.58,1,0
15352.0,142.0,0,142,1,114.95,0,1
15353.0,72.0,0,72,4,1617.8899999999999,1,0
15354.0,197.0,0,197,3,284.4,4,1
15356.0,16.0,0,16,1,201.76,0,0
15358.0,8.0,0,8,13,6637.9800000000005,12,0
15359.0,1.9333333333333333,1,256,8,181.35,1,1
15361.0,8.0,1,120,3,270.15000000000003,0,1
15362.0,7.435897435897436,1,42,2,613.08,0,1
15363.0,86.0,0,86,1,352.11,0,0
15365.0,3.9166666666666665,1,78,4,980.76,0,0
15366.0,2.5698924731182795,1,3,5,1786.57,0,1
15367.0,1.6885245901639345,1,12,7,3203.74,1,1
15369.0,4.051724137931035,1,86,11,6251.26,0,0
15370.0,4.0,0,4,1,1352.96,0,1
15371.0,256.0,0,256,1,59.400000000000006,0,1
15372.0,7.310344827586207,1,44,7,4009.66,3,1
15373.0,3.087719298245614,1,2,5,671.1800000000001,0,0
15374.0,218.0,0,218,1,139.32,0,1
15375.0,284.0,0,284,1,60.959999999999994,0,1
15377.0,9.0,0,9,1,304.3,1,0
15378.0,3.5454545454545454,1,56,2,246.5,0,1
15380.0,21.066666666666666,1,14,6,1558.7,2,0
15381.0,10.6,1,17,3,1293.72,1,1
15382.0,1.1472868217054264,1,32,4,6012.66,5,0
15384.0,186.0,0,186,1,276.5,0,0
15385.0,271.0,0,271,1,307.8,0,0
15387.0,86.0,0,86,1,468.65,0,1
15389.0,41.666666666666664,1,149,3,1733.8,0,0
15390.0,3.0,0,3,1,834.89,0,0
15391.0,178.0,0,178,1,289.87,1,1
15392.0,25.0,0,25,1,391.41,0,0
15393.0,5.0,1,161,3,659.48,0,1
15394.0,2.5454545454545454,1,35,6,2388.44,2,0
15396.0,177.0,0,177,1,508.20000000000005,0,1
15400.0,9.928571428571429,1,14,3,586.1,0,1
15401.0,8.923076923076923,1,46,2,216.95000000000002,0,1
15402.0,1.4415584415584415,1,73,3,1047.43,0,0
15403.0,34.0,1,85,2,170.88,0,1
15405.0,170.0,0,170,1,310.74,0,1
15406.0,47.0,0,47,2,465.15999999999997,0,1
15409.0,315.0,0,315,1,131.25,3,1
15410.0,162.0,0,162,2,1234.88,0,1
15413.0,1.8333333333333333,1,285,5,6798.72,2,1
15416.0,5.628571428571429,1,72,3,588.5,1,1
15418.0,2.3676470588235294,1,19,2,452.32,0,1
15420.0,5.418181818181818,1,28,6,743.0,0,1
15421.0,1.4593023255813953,1,72,5,2063.97,0,0
15422.0,2.3225806451612905,1,47,3,1080.07,1,0
15423.0,3.5454545454545454,1,175,2,223.39,3,1
15424.0,57.0,0,57,1,214.44,0,1
15425.0,122.0,0,122,3,1787.07,0,0
15426.0,36.0,0,36,4,756.58,0,0
15428.0,4.2,1,231,2,381.72,0,0
15430.0,1.7142857142857142,1,61,2,954.75,5,1
15431.0,96.0,0,96,1,153.24,0,1
15432.0,135.0,0,135,1,149.57,2,1
15434.0,4.655172413793103,1,7,3,1045.13,0,0
15437.0,234.0,0,234,1,193.29000000000002,0,1
15439.0,5.4523809523809526,1,18,3,937.45,0,0
15441.0,7.439024390243903,1,18,2,890.81,0,0
15443.0,68.0,0,68,7,1939.02,2,1
15445.0,184.0,0,184,1,171.0,0,1
15446.0,1.4923076923076923,1,222,2,230.77,2,0
15447.0,5.105263157894737,1,121,4,337.71000000000004,1,1
15448.0,268.0,0,268,1,294.17,0,1
15451.0,2.6451612903225805,1,28,2,233.21,0,1
15452.0,66.0,0,66,2,1079.6,0,0
15454.0,212.0,0,212,1,128.59,0,1
15455.0,191.0,0,191,1,38.25,0,1
15456.0,1.5945945945945945,1,86,6,1418.56,0,0
15459.0,13.333333333333334,1,11,2,202.82999999999998,0,1
15461.0,170.0,1,54,2,429.7,3,1
15462.0,39.0,0,39,1,502.45,0,1
15465.0,2.3852459016393444,1,26,11,3097.52,1,0
15466.0,200.0,0,200,2,910.26,0,0
15469.0,32.0,0,32,1,335.7,1,1
15470.0,169.0,0,169,1,63.419999999999995,0,1
15471.0,144.0,0,144,1,269.25,0,0
15473.0,38.0,0,38,1,274.8,0,1
15474.0,189.0,0,189,1,163.1,0,1
15476.0,36.0,0,36,1,837.43,0,0
15477.0,243.0,0,243,1,368.4,0,1
15478.0,169.0,0,169,1,583.56,0,1
15479.0,327.0,0,327,1,147.4,0,1
15480.0,1.2366863905325445,1,59,4,5373.5,2,1
15482.0,4.466666666666667,1,194,6,2842.43,1,0
15483.0,1.5095541401273886,1,40,5,443.3,0,0
15484.0,3.730769230769231,1,134,2,1061.69,0,1
15485.0,6.352941176470588,1,7,4,2246.42,4,0
15486.0,121.0,0,121,1,102.0,0,1
15487.0,273.0,0,273,1,231.32,0,1
15488.0,15.75,1,50,4,340.6,0,1
15489.0,5.065217391304348,1,53,4,881.35,4,0
15490.0,24.0,0,24,1,217.6,1,1
15493.0,95.0,0,95,3,1215.39,0,0
15494.0,72.0,0,72,3,2480.82,1,1
15496.0,225.0,0,225,1,146.14000000000001,0,1
15497.0,3.3378378378378377,1,64,6,5389.51,0,0
15498.0,0.0,0,0,13,10308.95,5,0
15499.0,317.0,0,317,1,161.6,0,1
15501.0,9.0,0,9,1,236.4,0,0
15502.0,32.0,0,32,2,2679.14,6,0
15503.0,320.0,0,320,1,120.06,0,1
15504.0,2.618181818181818,1,114,3,371.02,1,1
15506.0,12.0,0,12,2,664.3299999999999,0,0
15512.0,270.0,0,270,1,39.0,0,0
15513.0,1.3271028037383177,1,0,15,10650.25,7,0
15514.0,2.0214285714285714,1,42,6,2079.14,0,0
15518.0,113.0,0,113,6,1885.3,3,0
15519.0,40.0,0,40,1,147.11,0,0
15521.0,1.509090909090909,1,46,6,3130.2599999999998,3,0
15523.0,1.8372093023255813,1,9,13,10163.12,8,0
15524.0,200.0,0,200,1,151.4,0,1
15527.0,1.781456953642384,1,44,13,2569.81,21,0
15530.0,106.0,0,106,1,311.37,0,1
15532.0,33.0,0,33,4,1654.5800000000002,0,0
15534.0,319.0,0,319,1,162.25,0,1
15535.0,43.0,0,43,1,224.98,0,0
15536.0,3.0,0,3,1,259.09,0,1
15538.0,9.538461538461538,1,131,6,3358.3999999999996,19,1
15542.0,106.0,0,106,3,918.45,2,1
15543.0,53.0,0,53,1,114.98,0,1
15544.0,0.0,0,0,11,4261.18,4,0
15546.0,200.0,0,200,2,1079.1000000000001,6,1
15547.0,19.0,0,19,10,4230.29,2,0
15548.0,189.0,0,189,1,158.09,0,1
15549.0,5.978260869565218,1,15,5,652.7,0,1
15550.0,2.4680851063829787,1,95,5,866.76,2,0
15551.0,1.5595238095238095,1,12,4,811.06,2,0
15552.0,217.0,0,217,1,162.4,0,1
15555.0,12.0,0,12,18,5881.45,16,0
15558.0,233.0,0,233,1,214.13,1,1
15559.0,162.0,0,162,1,1109.4,0,1
15561.0,2.0,1,138,3,1033.6,0,0
15562.0,9.40625,1,18,2,538.83,0,1
15563.0,1.1448275862068966,1,108,3,1466.56,1,1
15564.0,70.66666666666667,1,57,2,70.74000000000001,0,1
15566.0,318.0,0,318,1,138.22,0,0
15569.0,2.36,1,124,3,1400.62,0,0
15570.0,0.0,0,0,10,3720.82,0,0
15571.0,1.26171875,1,1,7,1665.55,0,0
15572.0,2.1123595505617976,1,9,2,973.89,0,0
15573.0,212.0,0,212,3,599.73,0,1
15574.0,14.0,0,14,2,440.8,1,0
15575.0,213.0,0,213,1,30.1,0,1
15577.0,317.0,0,317,2,139.1,0,1
15579.0,21.0,0,21,2,779.83,0,0
15580.0,1.42,1,49,6,844.82,26,0
15581.0,10.0,0,10,22,3569.34,42,0
15584.0,264.0,0,264,1,357.04,0,0
15586.0,2.918918918918919,1,186,3,1139.1,1,1
15587.0,27.333333333333332,1,3,2,507.6,0,0
15588.0,271.0,0,271,1,579.6,0,1
15590.0,2.3974358974358974,1,12,4,1328.96,0,0
15591.0,15.0,1,176,3,217.9,0,1
15595.0,81.0,0,81,1,357.6,0,1
15596.0,1.305084745762712,1,16,3,994.52,2,0
15597.0,169.0,0,169,1,238.8,0,1
15598.0,21.0,0,21,1,307.34,0,1
15599.0,39.0,0,39,1,488.32,0,1
15600.0,2.342857142857143,1,22,4,1199.31,3,1
15601.0,35.0,0,35,14,6560.29,4,0
15602.0,6.153846153846154,1,9,5,1144.98,2,0
15603.0,242.0,0,242,1,40.0,1,1
15605.0,3.3548387096774195,1,182,4,543.72,1,0
15606.0,4.277777777777778,1,7,7,2002.16,0,0
15607.0,1.6210526315789473,1,137,8,1604.21,6,1
15608.0,9.0,0,9,1,692.3,0,1
15611.0,5.461538461538462,1,58,11,1108.48,2,0
15613.0,204.0,0,204,1,433.71999999999997,0,1
15614.0,2.35,1,31,4,3147.36,4,1
15615.0,14.0,0,14,23,9720.86,7,0
15616.0,32.0,0,32,1,317.11,0,1
15617.0,2.3947368421052633,1,9,2,723.25,0,0
15620.0,3.0,0,3,1,389.18,0,0
15622.0,21.0,0,21,8,4143.05,7,1
15623.0,3.3076923076923075,1,63,6,1844.72,0,0
15625.0,66.0,0,66,4,1158.81,2,0
15626.0,15.0,0,15,1,391.72,2,1
15627.0,2.8260869565217392,1,51,2,566.9,0,1
15628.0,2.2125984251968505,1,36,7,2170.34,2,0
